419, 0.129596, 0.932715, 0.123313, -0.313117
13569, 0.0262196, 0.948427, 0.281711, 0.142958
13621, 0.022894, 0.952107, 0.273623, -0.134532
13674, 0.0519747, 0.940258, 0.287517, 0.174781
13726, 0.0164755, 0.951595, 0.28653, -0.109986
13780, 0.0285755, 0.944101, 0.299212, 0.135381
13828, 0.0447476, 0.946336, 0.303758, 0.10088
13881, 0.0302187, 0.945654, 0.312243, 0.0856104
13930, 0.0813024, 0.943498, 0.314615, -0.0649558
13980, -0.0201174, 0.945755, 0.317959, -0.0636025
14028, 0.13786, 0.935401, 0.325385, -0.0120059
14075, 0.122886, 0.929505, 0.339763, 0.0740307
14128, 0.133202, 0.927517, 0.34155, 0.072887
14176, -0.0789377, 0.935038, 0.344782, -0.0244403
14227, -0.0789377, 0.935038, 0.344782, -0.0244403
14272, -0.0789377, 0.935038, 0.344782, -0.0244403
14325, 0.106191, 0.92284, 0.370243, -0.00312982
14371, 0.176228, 0.90815, 0.379445, -0.0151405
14422, 0.167975, 0.90946, 0.380297, -0.00645057
14466, 0.126728, 0.891815, 0.394881, -0.180763
14517, 0.114084, 0.898072, 0.396032, -0.153656
14561, 0.149214, 0.90111, 0.39809, -0.0852063
14611, 0.131168, 0.892234, 0.402653, -0.156795
14660, 0.141402, 0.885043, 0.403328, -0.184474
14710, 0.143291, 0.877728, 0.407392, -0.207589
14760, -0.0213923, 0.904444, 0.418074, 0.082085
14812, 0.154355, 0.873194, 0.410083, -0.213398
14862, 0.154357, 0.873071, 0.412407, -0.209384
14909, 0.154678, 0.870538, 0.415337, -0.213853
14960, 0.17327, 0.8671, 0.415105, -0.214016
15007, 0.175814, 0.866876, 0.417776, -0.207554
15058, 0.182661, 0.855522, 0.421801, -0.238331
15106, 0.174137, 0.85634, 0.421728, -0.241875
15154, 0.15562, 0.861452, 0.426858, -0.22688
15203, 0.176228, 0.845837, 0.422925, -0.2732
15254, 0.182993, 0.841217, 0.43218, -0.268493
15305, -0.0854334, 0.893217, 0.435935, 0.0694655
15357, -0.139049, 0.890344, 0.426492, 0.0778334
15405, 0.198833, 0.841955, 0.428439, -0.260799
15455, 0.191646, 0.848009, 0.424866, -0.252271
15503, 0.175562, 0.849459, 0.425188, -0.258483
15555, -0.0816359, 0.890552, 0.437543, 0.0938505
15607, -0.133011, 0.895368, 0.419027, 0.0710012
15658, -0.144548, 0.896255, 0.414136, 0.065752
15704, -0.139989, 0.897842, 0.414485, 0.0498543
15754, 0.173464, 0.856968, 0.418312, -0.246031
15797, 0.156894, 0.87334, 0.410626, -0.209875
15847, 0.182797, 0.861104, 0.412279, -0.234758
15893, 0.128337, 0.872395, 0.407847, -0.236892
15942, 0.173402, 0.872043, 0.405065, -0.21306
15992, 0.146433, 0.881814, 0.395671, -0.21073
16043, 0.142606, 0.888301, 0.397658, -0.180147
16091, -0.0186582, 0.90047, 0.410016, 0.143848
16140, -0.0993849, 0.923209, 0.371212, -0.00300436
16189, 0.0557735, 0.912027, 0.395202, 0.0943968
16239, 0.0172258, 0.924734, 0.37148, 0.0810768
16288, 0.0290929, 0.921662, 0.361588, 0.137647
16335, 0.0529588, 0.925802, 0.359338, 0.104701
16384, 0.0917725, 0.919222, 0.35977, 0.131049
16430, 0.0525739, 0.92874, 0.344058, 0.127683
16482, 0.0362511, 0.928373, 0.342669, 0.139241
16527, 0.0362511, 0.928373, 0.342669, 0.139241
16579, 0.0340319, 0.924846, 0.336227, 0.17451
16625, 0.0800617, 0.930679, 0.314073, 0.169664
16676, 0.069325, 0.932983, 0.317486, 0.154721
16723, 0.0890319, 0.931282, 0.311556, 0.166491
16775, 0.0673522, 0.928825, 0.296193, 0.212174
16820, 0.0708294, 0.934823, 0.289779, 0.192658
16870, 0.0708294, 0.934823, 0.289779, 0.192658
16916, 0.00856216, 0.929661, 0.263229, -0.257618
16966, 0.0751388, 0.942475, 0.263767, 0.191107
17017, 0.0735378, 0.936949, 0.261472, 0.219888
17069, 0.0667218, 0.936109, 0.252303, 0.235777
17123, 0.0458599, 0.934896, 0.253149, 0.244504
17169, 0.0532324, 0.949136, 0.218691, -0.220187
17218, 0.0464641, 0.937941, 0.234228, 0.251487
17264, 0.0273059, 0.93751, 0.225375, 0.263697
17315, 0.0273059, 0.93751, 0.225375, 0.263697
17361, 0.0273059, 0.93751, 0.225375, 0.263697
17413, 0.0477187, 0.931707, 0.188636, -0.306695
17462, 0.0520377, 0.930751, 0.18484, -0.311173
17514, 0.0587814, 0.939512, 0.171724, -0.29047
17560, -0.00457458, 0.938141, 0.175778, 0.298283
17610, 0.0635914, 0.940537, 0.156797, -0.294552
17656, 0.0799517, 0.931127, 0.145865, -0.324552
17708, 0.0836357, 0.930226, 0.141578, -0.328085
17756, 0.085549, 0.933667, 0.133693, -0.321051
17810, 0.100962, 0.93474, 0.136652, -0.312081
17860, 0.0983773, 0.93274, 0.133278, -0.320242
17912, 0.11035, 0.926099, 0.129391, -0.336782
17963, -0.0523311, 0.922749, 0.14368, 0.353769
18014, 0.147415, 0.928703, 0.106239, -0.323253
18066, 0.152886, 0.928689, 0.104979, -0.321157
18116, 0.156713, 0.921477, 0.0996324, -0.341166
18166, 0.163663, 0.920066, 0.0961013, -0.342722
18210, 0.164369, 0.920877, 0.0897011, -0.341939
18260, 0.166827, 0.918362, 0.0886531, -0.347736
18308, 0.17044, 0.914377, 0.0855957, -0.357124
18363, 0.17044, 0.914377, 0.0855957, -0.357124
18411, 0.170787, 0.914022, 0.083067, -0.358463
18465, 0.175034, 0.920552, 0.0784965, -0.340273
18515, 0.173578, 0.916354, 0.0827523, -0.351167
18568, 0.16608, 0.914322, 0.0843127, -0.359616
18620, 0.168417, 0.916086, 0.0902946, -0.352518
18675, 0.166523, 0.918315, 0.0888616, -0.347953
18728, 0.158702, 0.91689, 0.086751, -0.355811
18780, 0.157279, 0.921407, 0.0970984, -0.341826
18830, 0.160259, 0.924262, 0.0907842, -0.334386
18879, 0.159719, 0.922879, 0.103029, -0.334918
18927, 0.149601, 0.922829, 0.10315, -0.339656
18979, 0.144364, 0.926558, 0.108734, -0.329889
19028, 0.141753, 0.927383, 0.119158, -0.325067
19079, 0.113465, 0.924841, 0.1269, -0.340134
19126, 0.133694, 0.933055, 0.123193, -0.310415
19179, 0.128096, 0.932912, 0.124313, -0.31275
19228, 0.0951045, 0.934212, 0.143312, -0.312513
19280, 0.117038, 0.939026, 0.136009, -0.293314
19328, 0.0817866, 0.933084, 0.154409, -0.314361
19382, 0.0795961, 0.929553, 0.161873, -0.321548
19430, -0.0140113, 0.931442, 0.18126, 0.315223
19484, 0.104246, 0.938114, 0.163675, -0.286853
19537, 0.0886121, 0.942545, 0.169442, -0.273945
19589, 0.080077, 0.949789, 0.174198, -0.247273
19638, 0.0770336, 0.94577, 0.181224, -0.258345
19687, 0.0674205, 0.944965, 0.190559, -0.257262
19737, 0.0593015, 0.948092, 0.193004, -0.245672
19787, 0.0515099, 0.951752, 0.20081, -0.226254
19835, 0.058556, 0.951151, 0.206761, -0.22166
19886, 0.0536662, 0.944335, 0.21478, -0.243352
19934, 0.0387138, 0.94707, 0.222699, -0.227956
19986, 0.042395, 0.951517, 0.225736, -0.204599
20033, 0.00732266, 0.955281, 0.23232, -0.182788
20084, 0.00732266, 0.955281, 0.23232, -0.182788
20131, -0.006746, 0.948717, 0.250645, -0.19253
20183, -0.101361, 0.938245, 0.243396, -0.224012
20230, -0.0969312, 0.932376, 0.251652, -0.240731
20282, -0.00725044, 0.958124, 0.283036, 0.0428533
20329, 0.0474088, 0.953291, 0.294179, 0.0494602
20382, -0.00990072, 0.937128, 0.287408, -0.197711
20429, 0.110534, 0.935331, 0.315321, 0.116238
20480, 0.138595, 0.940538, 0.310124, 0.00137431
20529, -0.108399, 0.921295, 0.299906, -0.222536
20584, 0.00177673, 0.931272, 0.322446, -0.169582
20633, 0.0864438, 0.93051, 0.346201, 0.0826005
20684, 0.0748858, 0.929771, 0.347771, 0.0947317
20734, 0.0984262, 0.921317, 0.35594, 0.121629
20789, 0.0980186, 0.925873, 0.363424, 0.0327765
20845, 0.0627967, 0.917954, 0.3737, 0.117328
20899, 0.166407, 0.912075, 0.36026, -0.103155
20951, 0.0131278, 0.909122, 0.395924, 0.128716
21001, 0.0689753, 0.900752, 0.392007, -0.173836
21055, 0.125119, 0.887004, 0.392496, -0.208607
21106, -0.00408095, 0.899975, 0.414377, 0.135352
21161, 0.145892, 0.880574, 0.399198, -0.209632
21212, 0.158461, 0.876255, 0.402269, -0.212712
21265, 0.1597, 0.861331, 0.40745, -0.258052
21313, 0.168289, 0.856387, 0.416541, -0.254507
21364, 0.183225, 0.857891, 0.421864, -0.229089
21412, 0.176758, 0.856912, 0.42795, -0.226534
21462, 0.20018, 0.843669, 0.425839, -0.258478
21506, 0.20736, 0.820373, 0.435363, -0.307325
21557, 0.21405, 0.823, 0.434365, -0.296952
21602, 0.21944, 0.813509, 0.447078, -0.300283
21653, 0.220891, 0.816596, 0.440862, -0.300032
21698, 0.232535, 0.80149, 0.445797, -0.323739
21752, 0.232126, 0.796842, 0.452208, -0.326601
21803, 0.239154, 0.79665, 0.451553, -0.322884
21857, 0.250364, 0.784758, 0.450272, -0.34457
21904, 0.255385, 0.773331, 0.457534, -0.35693
21956, 0.255845, 0.772568, 0.460528, -0.354395
22007, -0.19368, 0.851599, 0.468429, 0.133574
22062, -0.194532, 0.851108, 0.468971, 0.133561
22110, 0.274059, 0.75189, 0.461684, -0.382624
22162, -0.197764, 0.848003, 0.472287, 0.136843
22215, 0.270249, 0.755138, 0.461727, -0.378866
22271, -0.189711, 0.849917, 0.471693, 0.138405
22319, 0.266899, 0.763008, 0.458619, -0.369124
22374, 0.266335, 0.761038, 0.459228, -0.372822
22424, 0.261702, 0.762334, 0.459963, -0.37255
22478, 0.265604, 0.787721, 0.452537, -0.322741
22526, -0.172436, 0.862621, 0.461608, 0.114321
22578, 0.254438, 0.78561, 0.451905, -0.337431
22627, 0.23955, 0.796373, 0.448154, -0.327971
22678, 0.222441, 0.820684, 0.438956, -0.290372
22725, 0.23256, 0.812231, 0.442967, -0.299962
22781, 0.226579, 0.812938, 0.43779, -0.310055
22829, 0.20722, 0.832435, 0.432463, -0.277646
22885, 0.206156, 0.844328, 0.430609, -0.243282
22935, 0.206156, 0.844328, 0.430609, -0.243282
22988, 0.174527, 0.868531, 0.416422, -0.204418
23038, 0.175517, 0.871133, 0.413801, -0.197713
23092, 0.167228, 0.889074, 0.406196, -0.128792
23143, 0.15539, 0.884872, 0.400994, -0.17905
23198, 0.133912, 0.885553, 0.392316, -0.209647
23250, 0.104625, 0.898616, 0.387336, -0.177522
23306, -0.0661703, 0.926306, 0.370051, 0.0253148
23357, 0.160022, 0.909619, 0.364513, -0.118814
23413, 0.135392, 0.919063, 0.365463, -0.0585649
23464, 0.152218, 0.921474, 0.357063, -0.0148871
23522, 0.160493, 0.921615, 0.349284, -0.0535656
23579, -0.0345737, 0.940102, 0.337493, 0.0333246
23635, 0.12317, 0.934826, 0.332933, 0.00926717
23690, 0.211908, 0.918349, 0.331145, -0.0455278
23744, 0.01122, 0.942769, 0.30502, -0.13425
23795, 0.123713, 0.947492, 0.294582, 0.0132431
23844, 0.193637, 0.929873, 0.309564, -0.0448398
23892, 0.00132711, 0.959088, 0.279668, 0.0439791
23941, 0.0167543, 0.944294, 0.270776, -0.186304
23991, 0.0175205, 0.943976, 0.26344, -0.197991
24043, 0.0184958, 0.94502, 0.25906, -0.198701
24093, 0.0288246, 0.942003, 0.250735, -0.221204
24145, 0.0283874, 0.943371, 0.246351, -0.220356
24193, 0.0206507, 0.952547, 0.231548, -0.196503
24245, 0.0348874, 0.952983, 0.229428, -0.194856
24295, 0.0597586, 0.950674, 0.219948, -0.210405
24348, 0.0711529, 0.9446, 0.211961, -0.240292
24397, 0.078959, 0.943963, 0.199811, -0.250549
24449, 0.0820192, 0.947844, 0.193002, -0.240032
24496, 0.0936761, 0.946495, 0.172567, -0.25611
24549, 0.0966428, 0.944542, 0.173886, -0.261273
24596, 0.101124, 0.935926, 0.165914, -0.293749
24649, 0.103861, 0.938604, 0.163815, -0.285306
24695, 0.0773908, 0.935414, 0.155156, -0.308121
24749, 0.0860183, 0.933917, 0.153839, -0.311019
24792, 0.12175, 0.932154, 0.133284, -0.313848
24845, 0.106569, 0.928397, 0.134212, -0.329712
24892, 0.138675, 0.930726, 0.114332, -0.318505
24948, 0.150911, 0.924713, 0.111443, -0.331227
24993, 0.154661, 0.926816, 0.106417, -0.325219
25044, 0.159788, 0.924095, 0.0968961, -0.333356
25089, 0.168631, 0.920679, 0.0887531, -0.340642
25145, 0.171251, 0.918401, 0.0876064, -0.345743
25191, 0.173061, 0.916303, 0.0890533, -0.350012
25242, 0.175646, 0.914175, 0.0816192, -0.356049
25287, 0.178538, 0.916582, 0.0812999, -0.348415
25333, 0.180859, 0.92098, 0.0680216, -0.338317
25387, 0.18096, 0.914629, 0.0738979, -0.353901
25438, 0.18096, 0.914629, 0.0738979, -0.353901
25491, 0.175238, 0.910465, 0.0770315, -0.366622
25542, 0.175004, 0.910347, 0.0770893, -0.367013
25596, 0.148108, 0.918863, 0.0838679, -0.35598
25644, 0.149644, 0.916679, 0.0879345, -0.359964
25698, 0.145302, 0.916077, 0.0928367, -0.362038
25748, 0.17099, 0.919114, 0.0821389, -0.345319
25801, 0.140305, 0.915878, 0.0941567, -0.364166
25849, 0.139691, 0.920754, 0.094979, -0.351677
25902, 0.164602, 0.920508, 0.0849443, -0.344027
25950, 0.157071, 0.922272, 0.0910836, -0.341244
26002, 0.159623, 0.923799, 0.0969195, -0.334249
26047, 0.156858, 0.925503, 0.104031, -0.32866
26097, 0.147389, 0.928524, 0.111925, -0.321859
26141, 0.143716, 0.927885, 0.107386, -0.326869
26193, 0.143886, 0.92609, 0.114761, -0.329368
26240, 0.141294, 0.92903, 0.109727, -0.323882
26293, 0.144007, 0.930465, 0.113132, -0.31733
26339, 0.136322, 0.928296, 0.114476, -0.326462
26390, 0.144007, 0.930465, 0.113132, -0.31733
