576,0.266893,-1.54151,2.75212
645,0.964942,-1.49405,2.09963
710,2.18662,-1.60065,0.832711
775,2.18662,-1.60065,0.832711
838,0.206942,-1.51933,2.8164
899,0.695146,-1.49078,2.34435
955,0.526573,-1.53281,2.52135
1009,0.526573,-1.53281,2.52135
1072,-0.00890897,-1.52547,3.00638
1135,0.964942,-1.49405,2.09963
1201,0.266893,-1.54151,2.75212
1259,2.54717,-1.6085,0.477476
1320,0.120954,-1.5329,2.89242
1382,0.767754,-1.50039,2.26872
1444,0.767754,-1.50039,2.26872
1504,1.00612,-1.48083,2.01844
1566,1.00612,-1.48083,2.01844
1626,0.84254,-1.48886,2.22389
1687,-0.075666,-1.5364,3.06963
1748,0.161304,-1.53107,2.85984
1807,0.758953,-1.52003,2.25184
1866,0.758953,-1.52003,2.25184
1928,0.758953,-1.52003,2.25184
1986,0.758953,-1.52003,2.25184
2047,0.758953,-1.52003,2.25184
2109,0.161304,-1.53107,2.85984
2167,0.161304,-1.53107,2.85984
2228,0.161304,-1.53107,2.85984
2286,0.758953,-1.52003,2.25184
2345,0.758953,-1.52003,2.25184
2404,0.758953,-1.52003,2.25184
2465,0.161304,-1.53107,2.85984
2525,0.744979,-1.50227,2.29267
2584,0.758953,-1.52003,2.25184
2644,0.758953,-1.52003,2.25184
2702,0.758953,-1.52003,2.25184
2762,0.758953,-1.52003,2.25184
2820,0.744979,-1.50227,2.29267
2877,0.758953,-1.52003,2.25184
2933,1.00612,-1.48083,2.01844
2993,0.758953,-1.52003,2.25184
3053,0.758953,-1.52003,2.25184
3113,1.00612,-1.48083,2.01844
3173,1.00612,-1.48083,2.01844
3235,1.00612,-1.48083,2.01844
3295,1.00612,-1.48083,2.01844
3355,1.00612,-1.48083,2.01844
3415,1.00612,-1.48083,2.01844
3478,1.00612,-1.48083,2.01844
3539,0.758953,-1.52003,2.25184
3603,1.00612,-1.48083,2.01844
3663,1.00612,-1.48083,2.01844
3729,-0.0187481,-1.52551,3.01595
3793,0.57498,-1.50303,2.43745
3854,-0.0187481,-1.52551,3.01595
3916,1.98379,-1.05839,1.92249
3979,0.57498,-1.50303,2.43745
4044,2.00909,-1.05471,1.92248
4104,1.92894,-1.64796,1.09668
4167,-0.0187481,-1.52551,3.01595
4224,1.92894,-1.64796,1.09668
4280,-0.0187481,-1.52551,3.01595
4343,-0.0187481,-1.52551,3.01595
4405,-0.0187481,-1.52551,3.01595
4462,1.90588,-1.08771,1.95118
4520,-0.00890897,-1.52547,3.00638
4577,1.02089,-1.48553,1.99545
4637,0.175455,-1.51986,2.84912
4698,-0.00890897,-1.52547,3.00638
4758,-0.00890897,-1.52547,3.00638
4817,0.863606,-1.50725,2.1746
4873,0.680843,-1.49165,2.35714
4931,0.162862,-1.51992,2.86068
4987,2.90441,-1.63664,0.130581
5047,0.148887,-1.4997,2.87827
5103,-0.0382282,-1.44508,3.03175
5162,0.724137,-1.37615,2.27389
5217,0.192343,-1.43452,2.8016
5274,2.89109,-1.73602,0.075857
5324,2.8326,-1.7737,0.147825
5379,2.90846,-1.79257,0.0408194
5427,2.65148,-1.81421,0.319201
5477,2.9028,-1.78341,0.045723
5530,2.73124,-1.82951,0.210595
5582,2.61317,-1.82941,0.313298
5634,2.6858,-1.82805,0.233192
5684,2.90145,-1.80635,0.0416399
5732,2.58603,-1.82198,0.336872
5783,2.89842,-1.80625,0.0447268
5836,-0.150041,-1.34258,3.08462
5891,2.84282,-1.79224,0.0780448
5945,-0.151472,-1.33104,3.08389
6003,-0.0702688,-1.34593,2.98914
6057,0.0151712,-1.35924,2.89019
6120,0.112626,-1.36074,2.7815
6175,-0.0325482,-1.37639,2.91822
6240,-0.190735,-1.37753,3.0683
6299,0.0308013,-1.37051,2.87631
6360,0.139552,-1.38142,2.75413
6418,0.12529,-1.37213,2.77148
6477,0.186398,-1.37498,2.7281
6535,0.397802,-1.3821,2.52648
6592,0.310119,-1.39714,2.62827
6650,0.31906,-1.42217,2.65563
6712,0.487574,-1.42508,2.52872
6768,0.346685,-1.50575,2.63915
6829,1.10236,-1.48962,1.91981
6885,1.39284,-1.49788,1.69568
6943,1.81707,-1.51004,1.24564
6998,1.73154,-1.49984,1.36251
7057,1.99752,-1.49585,1.09462
7112,2.75779,-1.48989,0.349264
7177,2.28396,-1.44276,0.876169
7236,2.4818,-1.4169,0.675889
7295,2.37092,-1.35759,0.876906
7351,2.82054,-1.38012,0.514645
7406,-3.0437,-1.36209,0.0257649
7458,2.18749,-0.95352,1.41077
7517,2.28583,-0.963881,1.36559
7570,-3.03375,-1.32652,0.0208591
7627,2.31829,-0.929561,1.33942
7680,0.283572,-1.85127,2.9753
7739,-3.05626,-1.2925,0.0366181
7790,2.39374,-0.894291,1.28728
7842,2.4033,-0.914911,1.20116
7899,2.38906,-0.893329,1.22165
7954,2.40276,-0.885488,1.20678
8009,2.41902,-0.888409,1.14686
8064,2.44159,-0.899332,1.15371
8121,2.44408,-0.929257,1.14074
8175,2.40752,-0.920848,1.14653
8233,2.40905,-0.921463,1.14559
8289,2.64845,-1.1456,0.71213
8347,2.31258,-0.994373,1.01299
8401,0.454562,-1.9165,3.00028
8458,0.285716,-1.88242,3.09617
8511,0.76042,-1.90192,2.78871
8569,2.10884,-0.943715,1.13735
8621,1.97607,-0.868466,1.2044
8678,1.96483,-0.864859,1.21396
8727,1.15512,-1.91462,2.47398
8781,1.88803,-0.823005,1.30402
8830,1.29126,-1.92994,2.3377
8883,1.78744,-0.777928,1.41515
8940,1.75641,-0.749075,1.41101
8992,1.75328,-0.751962,1.44478
9048,1.69218,-0.705783,1.4856
9101,1.68113,-1.98029,1.99273
9158,1.72587,-1.98292,1.89499
9213,1.77831,-1.96407,1.88056
9273,1.84244,-2.00387,1.80322
9326,1.86649,-1.98941,1.7341
9383,1.86864,-1.99899,1.71873
9435,2.01235,-2.02984,1.60213
9490,1.54619,-0.59835,1.79895
9544,2.10471,-2.01513,1.52367
9595,2.15126,-2.02249,1.41716
9656,2.12845,-2.05233,1.42307
9711,2.17543,-2.05685,1.35855
9770,2.23288,-2.04422,1.30679
9824,2.25306,-2.05963,1.25105
9882,2.27895,-2.04118,1.22659
9935,1.53838,-0.519307,2.01099
9994,1.55159,-0.515488,2.05131
10050,1.54509,-0.520418,2.07472
10107,2.34641,-2.07201,1.09046
10160,1.53923,-0.525739,2.10062
10217,1.51102,-0.553516,2.12158
10267,1.54363,-0.550694,2.14487
10314,1.52557,-0.536706,2.1502
10372,2.30679,-2.10188,1.02899
10428,2.30679,-2.10188,1.02899
10488,1.5344,-0.588577,2.21272
10540,2.52045,-2.04875,0.803523
10598,2.50635,-2.03902,0.816919
10651,2.50254,-2.03377,0.800728
10711,2.51464,-1.99529,0.75327
10763,2.42241,-2.03525,0.804285
10820,2.50353,-1.99212,0.740769
10874,2.53167,-1.97067,0.695629
10928,2.4235,-1.98205,0.770117
10984,2.47213,-1.93906,0.684751
11038,2.47393,-1.90828,0.683313
11096,2.58516,-1.88076,0.603626
11151,2.50832,-1.8532,0.651381
11208,2.42162,-1.86603,0.733517
11261,2.65215,-1.82541,0.535317
11324,2.68534,-1.78168,0.501543
11377,2.46658,-1.77554,0.686941
11433,2.03821,-1.79906,1.05831
11488,2.22178,-1.73854,0.926076
11540,2.0659,-1.69364,1.08032
11598,2.09469,-1.69876,1.08179
11651,1.79337,-1.68774,1.37985
11706,1.8494,-1.72107,1.32482
11759,1.52184,-1.69187,1.67794
11815,1.19408,-1.63154,2.04468
11869,1.03607,-1.67647,2.13
11924,1.09547,-1.73139,2.12326
11980,0.524712,-1.67989,2.79784
12038,0.642455,-1.70306,2.58674
12093,0.414506,-1.73221,2.90299
12143,0.463912,-1.76857,2.75836
12200,0.619457,-1.79503,2.59075
12251,0.634448,-1.82534,2.69186
12308,0.313453,-1.81042,2.94964
12359,0.289161,-1.83856,2.9646
12413,0.372282,-1.85245,2.83665
12467,-3.05664,-1.25977,0.0301499
12523,0.144467,-1.91043,3.11411
12579,0.223446,-1.9315,2.97402
12635,2.49807,-0.937142,1.07211
12693,0.207203,-1.98353,3.07298
12746,3.13323,-1.16268,0.112469
12807,2.59877,-0.889244,1.03196
12862,2.63266,-0.898473,0.991124
12920,2.60509,-0.908026,0.938996
12974,2.67438,-0.889321,0.979719
13029,2.69754,-0.925711,0.876396
13081,2.73017,-0.945046,0.79572
13139,2.76779,-0.911434,0.87564
13191,2.83049,-0.983789,0.601029
13247,2.89932,-0.997172,0.575844
13300,-2.76612,-1.05261,0.0801511
13354,2.92487,-1.01415,0.449026
13412,0.525097,-2.08276,3.10641
13465,0.513647,-2.09507,3.11533
13520,0.775409,-2.09422,2.98736
13577,0.816267,-2.09431,2.94529
13634,0.887723,-2.11008,2.87817
13687,0.816654,-2.10926,2.88098
13746,3.11406,-1.13783,0.303985
13800,1.09957,-2.14561,2.67982
13856,1.22355,-2.13602,2.64998
13908,1.21388,-2.14339,2.6793
13963,1.34105,-2.15249,2.56207
14016,1.43304,-2.15431,2.49527
14073,1.47187,-2.14681,2.4743
14124,1.44471,-2.15456,2.4533
14181,1.65374,-0.547122,1.16604
14235,1.60935,-0.508561,1.22116
14291,1.62176,-2.17666,2.25491
14347,1.55798,-0.476362,1.2874
14399,1.80174,-2.17699,2.08677
14459,1.87057,-2.20241,2.01906
14515,1.88443,-2.18743,1.9407
14575,1.99011,-2.20147,1.83967
14631,2.00759,-2.20336,1.81177
14691,1.44042,-0.365822,1.62997
14746,1.4043,-0.34932,1.66931
14808,1.38281,-0.330476,1.71004
14869,1.36953,-0.342868,1.72018
14931,1.41173,-0.310699,1.76603
14981,1.39338,-0.312793,1.8202
15031,1.40632,-0.30606,1.86679
15081,1.39418,-0.301738,1.88765
15136,1.40427,-0.313462,1.93814
15189,1.39076,-0.30989,1.95507
15242,1.39651,-0.321013,1.98733
15299,1.39964,-0.33411,2.0298
15358,1.39965,-0.338358,2.05832
15416,1.41944,-0.353988,2.07521
15475,1.43134,-0.362928,2.09897
15534,2.42906,-2.19549,1.10578
15585,1.4648,-0.407929,2.12442
15637,2.38649,-2.20297,1.10664
15695,2.42939,-2.1452,1.00754
15749,2.4568,-2.10384,0.972874
15798,2.48129,-2.11698,0.951189
15854,2.45523,-2.07637,0.970845
15908,2.49035,-2.05779,0.885259
15961,2.4605,-2.0334,0.896276
16008,2.46388,-2.01659,0.903014
16061,2.36903,-2.0166,0.955937
16112,2.43875,-1.96495,0.896626
16167,2.47031,-1.94752,0.873712
16219,2.39884,-1.9338,0.888902
16267,2.34686,-1.94536,0.933978
16322,2.37134,-1.92084,0.89543
16379,2.42855,-1.88549,0.879384
16440,2.4172,-1.87309,0.83806
16488,2.41741,-1.84053,0.842554
16542,2.3289,-1.84948,0.897376
16592,2.34337,-1.8253,0.887139
16646,2.13731,-1.79496,1.08836
16703,2.20772,-1.74908,1.05732
16764,1.95567,-1.75377,1.27274
16823,1.93587,-1.74569,1.26376
16882,1.94863,-1.67302,1.32814
16942,1.51186,-1.66302,1.72463
16993,1.29982,-1.70708,1.92801
17044,1.13498,-1.64075,2.23998
17096,1.05836,-1.70214,2.20223
17152,1.0322,-1.71807,2.26521
17205,0.936107,-1.74193,2.35553
17260,0.92149,-1.79832,2.28253
17314,0.57528,-1.73642,2.78494
17373,2.07561,-0.99004,1.42909
17427,0.572879,-1.78447,2.72216
17482,0.549565,-1.7947,2.74499
17534,0.433616,-1.82658,2.81844
17591,0.348047,-1.84127,2.95309
17653,0.243618,-1.87447,3.00753
17718,3.12031,-1.22694,0.138089
17781,2.96258,-1.17658,0.280196
17845,2.81299,-1.12009,0.369032
17898,2.70494,-1.07116,0.491153
17953,2.53026,-1.02397,0.644572
18008,2.53657,-0.924941,0.804304
18060,2.55645,-0.936459,0.735566
18113,-2.79036,-1.0649,0.025686
18162,0.515668,-2.08433,3.0853
18217,0.584278,-2.08084,3.05123
18267,0.672925,-2.09234,3.0665
18327,0.733782,-2.10794,2.95574
18384,2.15878,-0.764694,0.808789
18444,2.00018,-0.728282,0.844971
18502,1.01403,-2.13341,2.75849
18563,1.1702,-2.16753,2.69704
18621,1.06825,-2.14203,2.69108
18681,1.84147,-0.629672,0.9502
18727,1.22915,-2.14908,2.64606
18789,1.2747,-2.14494,2.59132
18848,1.77374,-0.597119,1.03288
18906,1.41361,-2.14929,2.52452
18960,1.42638,-2.16076,2.47379
19020,1.69235,-0.548773,1.12545
19074,1.64805,-0.531952,1.18395
19135,1.57747,-2.16056,2.30035
19200,1.61473,-0.521451,1.25622
19261,1.68302,-2.15758,2.19846
19318,1.49645,-0.448279,1.38145
19371,1.8759,-2.18108,1.98459
19428,1.9083,-2.19498,1.93466
19478,1.97447,-2.21101,1.87021
19528,1.98632,-2.19313,1.85539
19577,2.03675,-2.21362,1.79341
19631,1.42536,-0.363902,1.61025
19681,2.13188,-2.22056,1.66903
19742,2.13744,-2.22712,1.65674
19809,1.42015,-0.316044,1.76249
19872,1.4022,-0.282504,1.82383
19928,2.26203,-2.25294,1.46853
19991,1.36564,-0.268507,1.8801
20050,1.37506,-0.269817,1.91895
20115,1.36732,-0.273272,1.93821
20178,1.37283,-0.283851,1.96952
20246,2.35798,-2.28189,1.28862
20304,1.38421,-0.288657,2.03568
20364,2.39525,-2.27793,1.22359
20419,1.39404,-0.291441,2.08859
20485,1.38049,-0.306121,2.10086
20546,1.3875,-0.316865,2.13235
20604,1.39438,-0.317129,2.15313
20668,1.40634,-0.325564,2.1777
20732,1.40593,-0.32652,2.17865
20792,2.42012,-2.28241,1.02133
20852,1.4133,-0.35678,2.22447
20910,1.41393,-0.368243,2.23837
20970,2.46631,-2.25114,0.96275
21028,2.46166,-2.25451,0.932881
21094,2.45977,-2.24953,0.921563
21154,2.57827,-2.20552,0.790322
21220,2.56743,-2.21716,0.776474
21283,2.57268,-2.18862,0.762482
21348,2.55886,-2.17409,0.758055
21411,2.5817,-2.14902,0.687455
21473,2.65539,-2.1194,0.65719
21539,2.6129,-2.11946,0.669398
21600,2.57068,-2.11984,0.682792
21672,2.65796,-2.07444,0.618039
21736,2.57119,-2.0507,0.672714
21801,2.60221,-2.03561,0.648311
21857,2.5903,-2.02133,0.615237
21921,2.41862,-2.05285,0.806342
21979,2.52672,-1.9906,0.630606
22043,2.40208,-1.99753,0.831815
22101,2.59879,-1.9575,0.588726
22165,2.57957,-1.94873,0.60633
22225,2.51767,-1.92118,0.641201
22293,2.45888,-1.90528,0.672551
22352,2.56208,-1.87011,0.574167
22417,2.47138,-1.87882,0.685302
22477,2.57135,-1.83582,0.587782
22539,2.65015,-1.81822,0.511015
22597,2.84585,-1.77399,0.34171
22662,2.49637,-1.7927,0.680819
22723,2.58562,-1.75352,0.570928
22787,1.79909,-0.897804,2.02738
22847,1.81902,-0.926648,2.02528
22916,2.71452,-1.73061,0.470847
22977,2.8571,-1.69666,0.32218
23041,1.81813,-0.919574,1.97224
23105,1.88908,-0.931948,1.94739
23169,1.83226,-0.946321,1.94844
23230,1.89277,-0.938759,1.96531
23289,2.6616,-1.63377,0.435455
23354,1.90685,-0.95748,1.92159
23419,2.42193,-1.65443,0.685149
23487,2.12907,-1.6455,0.971084
23545,2.13679,-1.6422,0.941661
23608,2.10552,-1.64575,0.971224
23671,0.127783,-1.53662,2.9637
23737,1.03928,-1.53177,2.03875
23807,1.01103,-1.55716,2.11079
23869,1.36359,-1.53256,1.73501
23930,1.53112,-1.52401,1.5011
23993,2.13529,-1.55229,0.902485
24056,1.47133,-1.51233,1.59077
24124,1.53112,-1.52401,1.5011
24180,1.53057,-1.52357,1.50189
24241,1.48323,-1.63677,1.56387
24301,1.96821,-1.12201,1.85182
24363,1.48326,-1.6388,1.56464
24425,1.15728,-1.60819,1.91053
24490,1.13736,-1.51866,1.89605
24551,1.13736,-1.51866,1.89605
24612,0.610241,-1.54097,2.43455
24679,1.0644,-1.49837,1.99676
24741,0.621837,-1.54068,2.42321
24805,0.165583,-1.55578,2.843
24872,1.54341,-1.66373,1.50832
24928,1.20196,-1.52236,1.82392
24990,1.96998,-1.12034,1.8525
25052,1.95609,-1.08807,1.86331
25115,0.644299,-1.54009,2.40125
25182,1.54353,-1.66325,1.50847
25240,1.95667,-1.05839,1.91881
25303,1.07185,-1.49719,1.99004
25367,1.95652,-1.08766,1.86349
25427,1.61091,-1.63782,1.43492
25491,1.61091,-1.63782,1.43492
25556,1.69704,-1.63434,1.37758
25621,1.61091,-1.63782,1.43492
25684,1.69704,-1.63434,1.37758
25743,1.69704,-1.63434,1.37758
25811,1.69704,-1.63434,1.37758
25866,1.23648,-1.4715,1.81299
25930,0.670971,-1.5477,2.45616
25989,0.823897,-1.53441,2.24378
26052,1.83047,-1.63622,1.24263
26113,0.51948,-1.53189,2.52468
26172,0.855047,-1.5298,2.21857
26235,0.856373,-1.5093,2.17414
26293,0.655176,-1.53979,2.39063
26353,1.01355,-1.51203,2.01984
26414,0.451139,-1.54854,2.56593
26476,0.636293,-1.54587,2.40134
26533,1.01355,-1.51203,2.01984
26599,0.636293,-1.54587,2.40134
26661,0.636293,-1.54587,2.40134
26730,1.05843,-1.49945,2.0051
26795,1.05843,-1.49945,2.0051
26859,1.01355,-1.51203,2.01984
26928,1.05843,-1.49945,2.0051
26992,0.636293,-1.54587,2.40134
27061,1.05843,-1.49945,2.0051
27121,1.05843,-1.49945,2.0051
27187,1.05843,-1.49945,2.0051
27248,1.05843,-1.49945,2.0051
27313,1.05843,-1.49945,2.0051
27373,0.636293,-1.54587,2.40134
